品番,WY067163,WJ430631,XH393240,IJ283088,ZR856254,WR597467,GF348474,WY545759,FT814555,JU393889,BF051547,DB316954,JD858061,AA780156,BJ860189,CL128693,XL393676,SJ372019,DP586030,AA598017,IH413600,JX893057,RJ664372,YP599008,AU877814,TP712509,SV756975,NO407338,XH609836,UO208012,FE927797,EJ557771,RI373110,VC424315,JW793198,IL590822,KC161872,YF907288,IQ381974,ID704706,YK951326,CF622663,WE759046,DC741383,EF295835,GN704275,KY124041,RE294338,KG679473,QB453383,HM872504,YV652720,PI543452,FE471123,RE488091,OA636972,JT714574,OO519485,NK811267,IJ989560,WX675432,KX221298,HC286421,SY199938,YH305068,DH738529,ZV661019,QJ307468,MJ657458,QD365978,BK257344,AC873059,ZW286556,DS480586,CJ891267,WM625563,YU036236,IK865747,OJ973177,WP630067,AV875914,NY061123,PQ145431,SJ510819,EN213213,SF197707,WW135442,PA751345,II067440,VP052641,HM132375,LI971013,TZ848437,ZR069649,FM460543,CF470157,VP273159,ED654757,KI810400,CK003570,JC160232,FG684647,IM106625,XP575260,DK585616,ZN135607,PX024382,VK309827,LT464099,SW138007,KO231913,YI881281,RF082219,VD549560,QN407818,VO771577,AW127455,IL262189,GP748023,KO314747,BY520328,HV465250,FA291539,RP321877,HQ186018,QW882237,CH935697,PD738544,BH065906,CA685113,JS348244,SK407981,NG753012,BT445911,TR068731,BC730662,OL796059,RY746259,LJ516052,GN888179,OA139405,KV557128,LM472910,BB504881,KA902626,NF161308,OL195800,KD199606,UY719006,GY305906
YK951326,4.643142368702632,5.6310803302689205,5.0338015788543,4.6385871350042285,4.46404190302556,4.924956427494315,5.424938893780734,4.094380690940258,3.9297192536572454,4.302743850257365,4.84077011337974,3.572945988989495,4.726241139411174,4.478657669254163,4.65174004240768,4.896524760217414,5.043588636010823,4.455351311992218,4.390666785627153,3.767247575339828,5.037026234294256,4.139001094447204,3.957990191332687,4.455916041698233,5.418194944300378,4.7056745922778775,4.858094973550384,4.090495549744471,5.074030494493287,5.739636974500114,4.714855307729143,4.104413075095469,3.3805654796392477,4.199429232120402,4.417131689357487,4.3521041279408825,5.5187298268414935,4.101027016201288,3.8799422741403937,4.428550582247884,0.0,4.340540016996968,3.8493525479963893,4.575466397716373,4.964033446219371,4.761100909865097,4.67482569291596,5.092939768743549,3.9233935759975282,4.482538379948398,4.455961473989545,3.5960923788291352,5.00178392409962,5.378586589448928,5.973537323711453,5.278674838903022,3.983491473227787,3.879055749077112,4.20401006023655,5.6469472692457625,4.684439864794799,4.874587050280295,4.7504854514213255,4.3737567234095645,4.181725703956873,5.202144963826749,4.148755881807276,5.147285236914382,4.823687607825799,3.44856538111472,3.6558547929542113,5.234243739364584,3.7372427920239146,4.1203878934881,4.871703413830533,4.201618536285868,5.293256048501945,3.5296168121775167,3.832759171355522,4.083520593366626,4.5021400172315165,5.837401501749512,4.572428804489962,4.125054149949533,3.639531628439519,5.026952696995985,3.6068182897207794,4.573551870369671,5.234117997909783,4.208563861273683,4.640072585052222,4.790401352048128,4.693389714755573,4.064716035952304,4.982961423848966,4.798626211541891,4.273674421104951,5.019987966033082,3.830714488587216,4.008845257496143,4.8104762959603375,5.097699851025587,5.872008279651366,4.44112766142114,4.3893844309365955,5.140882920125129,4.536631995200945,4.556057908994986,5.445130515195083,4.400430341203124,4.563236346709413,5.356799203978937,3.9419434778640485,5.284490700385842,4.584034918253323,4.161025205269824,4.005488042056128,4.043216895089388,4.213013642990045,4.554632808754057,3.758197073368376,5.274501963266587,4.819426646938048,4.882002529817377,3.5811971235158406,3.5447279045856934,4.166895503741587,4.867275105210869,5.668986231583049,5.846455338609925,4.94556073590532,3.8254930486476244,4.892827597616913,3.991397915398184,4.707707921723535,3.186491843842969,4.6264085254874985,5.160669249545544,4.549675771072595,4.444457907633484,4.0637270289421,4.7053897133841325,5.008287915139583,4.778551118507644,4.621372869427232,3.875835246125151,4.100656471251845,4.268176745951962,3.958863737299967,7.007662372708801
CF622663,4.674646157255236,4.971999442044422,3.9819883843394708,5.41943075590299,4.330346977119719,4.776914975086479,4.960756347584882,4.0031322014602155,4.413521950690626,3.9295207273393364,4.911585521549758,4.433752702218794,4.807803682037684,4.031953229876323,4.754261518549899,4.2997182784451695,4.287448160795637,3.8554334293888273,3.3608385198421,4.301075489600774,4.360211058050775,3.2600819893316646,4.6119204989529825,4.2361646012335425,4.630076297396543,3.2829657264087935,5.061882860304801,4.729401788849065,3.9257788016002673,5.483382357437626,3.363551137788089,4.149555640718971,4.959615627345209,4.173039769900293,5.243461604198879,3.3825483759203845,4.679324034658594,3.8948503696437005,4.502759687260176,4.0921985359928525,4.340540016996968,0.0,3.9816504268613575,5.041314422182757,4.473230405473797,4.065350955841218,4.314947265717751,4.425800279974609,5.035018767794662,3.448964163158578,4.59124772784676,4.91632816342284,4.938307127545724,5.129442150874547,4.3775464835946165,4.829847404880258,4.025883722375724,3.498639764854351,4.472424347219278,5.435654677994616,5.622325638147979,4.626717006333099,5.196997591864102,4.18593263817359,4.608631384776696,4.214321970883768,4.931547777574168,4.342749991964566,4.7118335978372325,4.839671957832385,4.966021781829829,4.498241901683738,3.9492206735307707,5.051969121144905,4.773805436323671,4.02116800660876,4.548145245084092,4.4736096880967695,4.740590716215724,5.4534001914830625,3.670093446771677,4.854556936541183,5.658191035264355,4.816359851210806,3.8293337800781035,4.589599956758832,3.9582030513896993,3.7022550257853517,3.7488520391354014,3.2715052618762948,4.6709696569980705,3.2220312166321157,3.847231863916943,3.741216293235042,4.094496032260021,5.611277812258088,4.531154209139218,5.093075850594644,4.122278061586773,4.812152221177952,3.881479998190725,4.172967630015086,3.867443918991923,4.094307787524402,4.305679091196056,5.106148178166927,4.739175001743868,3.3718421950039184,4.279772034439789,3.8558586593817963,4.8375852635831755,4.218003169769074,4.278037671118731,4.231547726999777,4.136887915011585,4.172101242273113,3.637867647087148,3.821301126060995,4.888182473694388,5.212586473821855,4.396884953200305,3.6768283843713836,4.489639933556566,4.1926879540971385,4.182472357752812,3.4659273033662212,4.661997549517795,5.408433000027695,4.354034574462845,5.0447696845204355,3.980984874465682,4.955623167047719,4.800344696672911,4.326468810317528,4.005749430801883,4.385380175591864,4.124368557560289,4.810820773342408,4.792552544240399,4.216081258547957,4.8661704792911005,4.478179968834643,4.597443614643349,4.337757691088039,5.552022764161852,4.588067215080375,4.084669273226868,4.031747188140015,3.3276455213746052,5.684140583428946
WE759046,4.302130075092449,4.250866286089504,4.353150750311,4.1838401070021565,4.495733612488792,4.087653164988797,4.788764771958535,4.171711229964057,4.667557500332853,3.0794461446975103,4.36050254532392,4.502831683657367,4.543701475653175,4.065618617623183,4.2866828036526154,4.72546107269315,5.186536903204617,3.823217572168809,3.8694654904560344,4.010263087651039,4.536759838813059,3.543273951014663,3.9754375918845977,3.562200741049454,5.349930942735185,4.099727211810717,4.093850914771457,2.63519881734242,4.058399342160514,4.645178740020151,3.929253782351548,4.716463941270604,4.896610281616538,4.154468636420438,4.0916979448211785,4.105912042579843,5.483390609977273,3.391708325092755,3.058678512911591,4.078075234440659,3.8493525479963893,3.9816504268613575,0.0,3.99645610081741,4.71960170429101,4.335884410309829,4.297603758873803,4.267338896349306,3.983446529589956,3.966564174683149,4.0623533171108805,3.8904900796898185,4.06235905191461,4.587086494444591,4.811679317145401,5.201999070173085,4.0490629395950855,3.997316242181579,4.722985132790163,5.03146474933465,4.046931033324018,3.925939146369855,4.289466214835075,3.882212235002316,4.473547513964682,3.1296706851250575,4.0177615342372395,4.012989758487233,3.32656088896472,3.608034638170981,4.363230728851404,4.766514450405227,4.283234483977408,4.657557130197412,4.357622985167209,3.43178249339193,4.6288033612723245,4.277933551227441,4.193410295050744,4.305931622184221,4.158586309938869,4.23798559565343,5.290432697870851,4.572113596790895,3.3791408616441583,3.827940225937468,3.575192525750953,4.483040338791389,3.8192328078585436,4.187169385447516,4.963505305257712,3.7654177515839966,4.2689580282448825,4.558136269085547,4.392630339508422,5.053134717784474,4.201546338593642,4.752521675699521,3.833782214613288,3.743432253672723,4.7377923730164255,4.636644763087885,4.669322021821056,3.896850466487004,3.307322584233802,4.475909998937377,2.8703696196635846,3.983428116881724,5.033031668946782,4.724844666310925,3.515370249355554,4.332018858276568,3.9173335948398487,4.406455068853441,4.073267700716674,3.462497566887445,4.233717291153117,4.268645653688671,4.428776251540672,5.002249282698208,4.224226245459352,3.9514159965609212,4.443428668441367,4.954741281931152,3.07698963911125,4.54873464560988,3.793323895623242,5.106070398312918,4.533964094405585,4.754302961136673,4.484443650086132,4.634553356626133,4.099730017600919,3.532230283674288,3.833694071029169,3.286342015218469,4.273641417700741,4.331336980614885,3.7861118808825434,4.705732950680416,5.434281549284997,3.6124384682202373,4.424300993436973,4.3798067155385825,5.016200812206089,4.7246474619981536,4.4584013536411815,4.193780283140843,4.042034835742405,5.579942201618363
DC741383,4.52402911370379,4.142860198389134,3.7032651620528774,5.692932779283424,4.641518899600861,4.6837432288495915,4.375113733626557,4.684925055071958,4.600661760829308,4.492320902728265,4.02155108544272,5.372297689293374,3.979499156781519,4.595026883857407,3.4568888971662646,5.419288501874463,4.618205923725758,5.615159632314742,5.137131678874838,4.778970543092966,4.6604185867849335,5.060967554064483,4.508311076441259,4.044274796721626,4.787775419743152,5.008925954221349,2.7859880454575325,4.056457880856723,4.938801733244681,4.763114121051874,3.991785118851705,5.717567534768655,4.564260353138638,4.278707516166357,3.5022305803565654,5.095362223374713,5.243879419901067,4.133373970048649,4.6497372164684965,4.656162741173264,4.575466397716373,5.041314422182757,3.99645610081741,0.0,5.3153931690748975,4.678521760532196,4.469375714943325,4.1053558017383445,4.1409753774045095,5.231246727397322,4.147020348380385,5.57556688080435,3.5384036602631803,5.334187558133549,5.281758505594076,4.8431501701932405,5.162274100514476,4.232998873006981,5.599586289819494,5.154477785306602,3.4362593100916428,5.52728406324859,5.009937840544857,4.627819900808997,3.9302238958062246,4.552815911358231,5.1033318892501445,4.895322232695722,3.4581152636710693,5.042576688075962,4.531045948538262,4.210554618937216,4.583068204331836,5.260509259753651,4.3453445688486045,3.736481655512518,4.660737192303107,5.018009071415275,4.502059875913778,4.980525178794339,4.37670730262584,4.593624821955756,5.222892437786469,4.62787270668838,4.832259567974697,4.429929928439958,4.837424347365548,4.092827758693249,3.7323083522312843,4.787884939020507,5.39474611449411,4.006624314474008,4.552773327191675,4.3308185128644965,4.469929216681557,4.726592028884513,4.024763578343502,4.147721797251928,4.75681481683518,4.207564956081142,4.887712906966654,4.865348984837927,5.138395560766285,4.827429678972227,4.645972339289199,5.669947936205023,3.4134221365755666,5.419696954485735,4.867963607406456,4.763061692911042,4.56864954561625,4.042485467766454,4.7630695750698,4.575718365980631,4.746928871993051,4.029661687309608,4.419699666746396,4.336652420934987,5.3107957383656785,4.992231082310012,4.145375761604599,4.32394685669501,3.992081362629622,5.659054361857471,4.462486317512886,4.8841007577929645,4.251943076374586,5.570898049110498,4.857650972136534,4.826919128635935,4.262493240129804,5.4610399969476155,4.955238855164844,3.870684659774912,4.742219159675268,3.939088724401039,4.153187873868754,5.09353926799609,5.193185785753255,4.557176727674054,4.438924014472888,4.013564931131311,4.584559180576639,5.0875602220937,4.842048539777333,5.227272150339817,4.477567994084033,4.950796755367981,5.294082481525763,6.539406029747526
EF295835,5.7240468038898875,4.871844886262154,4.63892715243289,5.613742687760815,4.564859436702271,5.0539160558101885,6.224906467775689,4.457346410197453,5.356517256509108,5.188314414578296,5.30261983969028,5.248507910125007,5.484873708685439,4.612123749638153,5.8961243185300924,4.121326287905958,3.7479920810146945,4.219099344028913,4.825823923989927,3.728125400377845,5.620759768231033,4.586740877142123,5.322347823276374,4.617130750785964,5.485255381277015,4.588578910731573,5.039090147673054,4.690967362182311,4.680375324507186,5.8892763209962755,3.609665691242248,5.053010084862413,4.800975010090645,4.4537817584189705,5.912023963777809,4.848332055864954,5.572699167463884,5.123963216538395,4.143128492739186,4.670051455040584,4.964033446219371,4.473230405473797,4.71960170429101,5.3153931690748975,0.0,4.60779452618083,4.679012395749714,5.353004474532208,4.6297938890298616,4.370498148362715,4.719568388503204,5.872261909852956,4.04961407811143,5.6558929885280325,5.639697799154575,4.618021690126734,3.926310337334584,5.324862366131378,3.6236599367143545,6.228079394044598,6.236932138879051,5.1476183957625725,5.1102615350155025,4.66924125480083,5.089005027452924,5.1242933199857035,3.7413444915243335,4.761607637738607,5.105611630506271,4.989657003817225,3.9738791998873424,4.962295022820654,4.448940814851143,5.74029619386151,5.594444659952743,4.759540735710689,6.108531172721693,4.544820117865296,5.566729874723157,5.866466924821474,3.8094741050673626,5.693693947053631,5.3953084765871155,4.549839384738655,5.428840888184836,4.344699401016846,5.09529492734169,5.6001229783773665,4.910533897312666,4.849955379895505,4.117802173707048,4.508252537295668,5.816583160907687,4.158454149681925,4.571095009277247,7.046128634395381,4.740951989706973,5.639420017369829,4.876971976174795,4.5146160851744055,5.044989834900958,5.4750541740773535,4.836802497286723,3.7730375031131875,5.262698221256704,5.706771076443364,5.135822161472885,4.046448292852597,4.904239799224375,4.017039227859433,5.355362254634808,4.69861032665194,4.174985943434253,5.828857025515708,5.981377256081027,5.426365638094927,4.165015830250817,4.772702649866219,5.509000141417826,5.353572489973763,6.078193217196768,5.850202817331232,4.81695373723138,3.668509334674835,4.678254438543549,4.173178622565877,4.112901692708728,6.163482924697259,4.319942742769069,6.032349263500154,4.717864556736419,5.26253688711179,4.7205276121153394,4.653728586360942,4.461847731616645,4.6120756516036705,4.300326781620727,5.902305865993294,4.276152161111939,4.652328186840255,4.899907211766349,5.00909580680267,4.812652507183388,4.410802525256808,5.481130494170189,5.073686628088576,4.244261444685504,4.12857528542274,3.991667496801907,7.3049756207776655
GN704275,4.901458704363063,3.6562895490891147,4.953227683125094,5.959724886657986,3.8960764846289093,4.320278186187639,5.498992934583612,4.092621357132461,3.915851821355371,3.877187464220329,5.128015958581137,3.612780421492852,5.131235308654532,4.87866353045961,4.6848146886346,4.4086573679122765,4.570624440594731,4.384890578143989,3.6651596890107103,5.025836024535537,4.764025377930161,3.958954158243861,4.212254131207338,3.2173365902182227,5.05013513978216,3.3377063756826457,5.2772231613526825,4.270339664770552,4.980613405087401,5.926423129214419,4.41370539488641,3.711481871897463,4.37982348291603,4.4344719400237445,4.8543504677101845,3.9295178825006913,5.204058290012725,3.8005343893501253,4.828582243313485,4.098305857655886,4.761100909865097,4.065350955841218,4.335884410309829,4.678521760532196,4.60779452618083,0.0,5.2006330417256645,3.9209941062834117,4.23615137326446,4.637387552132789,4.918633515650843,5.423584351221134,4.966454697021475,5.421446908298,4.464468813597063,3.9564865615350375,4.0599590922773015,4.540432126021494,4.775176226878725,5.560033380333969,5.239933780266164,5.439475090714821,5.432458360345217,4.475413434935256,4.196540649308535,5.319381584293212,5.200403694533625,4.651130211373887,4.704553588810044,4.728895169815681,4.5136909978196575,4.8510215673118315,4.547750251642172,5.26882325218014,4.918790111446856,4.8191458646144225,5.182407260524665,4.632030783527109,4.86105055273743,5.872607707359763,4.253949999682172,5.1883516833587455,4.941374213569191,5.072298894158501,4.390023730790609,5.175910373943183,4.259779804649476,5.3626939120072326,3.8940766138010625,3.549621208096057,4.295462543798744,4.51706331295149,4.1735399186594195,4.577106987305994,4.483404481322028,6.363993600615856,4.1712988584996795,4.629279800930202,3.8152850161338363,4.3646355203135565,4.293137936990402,4.940044593495911,4.703169373553773,3.7010875234930856,4.4907384195780295,5.179589004142859,4.650308378479536,4.3239906660800465,4.387433444570413,4.579224928324068,4.465101073577284,3.8011288992485257,5.400522315806622,4.813963211433971,4.418572896033006,4.014521978314625,4.119059077088021,4.25029126306694,4.797354340835178,5.431387402578584,5.463860399313982,4.332927713003589,4.5944379617965305,4.930046692535317,4.676493449428854,4.710068092023973,4.326720315926187,6.127294657864505,4.918626831807543,5.9234387848067165,3.8342705277701716,4.73371599306557,3.8741204851304483,4.305563262381425,4.9112774789760225,4.309273196145124,3.6065318224183125,4.743813733477191,5.478544140479481,5.1090927775647135,5.25631646463234,4.9460368440122355,4.5751079331872715,4.865616077358492,5.474367275117134,4.930449622577569,4.084341033256421,4.375527660528913,4.463545663450312,6.586866571931563
KY124041,5.438471313033846,3.9619603465141355,3.752455231225942,4.832990700742219,4.487745296691077,5.265186651278241,4.9281137048496495,4.37259195518358,4.355285181164064,4.129316314909238,4.195282868131265,5.088485837757783,4.885842953736256,4.571152482371492,4.685528384333908,4.037242437260793,5.420428463886239,4.084035835507342,4.3611823118830735,4.695071589075818,4.582414389782599,4.7841563790005575,4.276185388099472,5.321815394006378,5.294551572938902,5.400258066175967,4.035938181751392,4.1232257344434275,5.075634093950066,4.640983426994802,4.44307915492272,4.8603783757036165,4.7953601152256455,4.780512616333707,5.018163695758961,4.369969145717559,3.753497004517833,4.015993451710433,4.3105093980295575,4.3947248524696825,4.67482569291596,4.314947265717751,4.297603758873803,4.469375714943325,4.679012395749714,5.2006330417256645,0.0,5.167056479948324,5.42957357815866,4.647273938679507,4.417244613351784,4.8719514701274464,4.461530509002189,4.247529458227161,4.528732677360135,5.136613959317132,4.564705265969786,4.384948879673627,5.470131587118665,4.616156483948836,5.14109314994076,3.6997807993844334,4.7565089736442605,3.8791008588783713,4.226094305950249,3.881139043089083,3.8792375368482723,4.042809771399059,4.454218115185649,4.449580850823066,4.778165798424756,4.426834216987678,4.334749839855965,4.466389973912422,3.9544401140234298,4.199161714829655,5.2575287629212175,4.690337009891498,4.160351582294838,5.134883107460775,4.158796622359464,4.226562001849404,6.447336309334483,5.777231302193799,4.646318594095984,4.7105007061901745,3.9681860349760427,4.094395966938001,4.61423808443128,4.855149931499956,5.797081775038214,3.0779862114313286,4.438790857766656,3.9581710898102878,3.9836134210018987,5.533334157922356,4.814171326777251,3.7232217261120177,4.7538866413587435,4.167038493906113,3.830497642567592,3.9388435402617024,4.067173162525697,4.792868816334764,5.500638054687099,4.3310239737296685,4.875928607703301,3.605390348879438,5.095866929590666,4.366153006792894,3.9760965758311695,4.797569189115173,4.115527965648177,4.604308108672787,4.115593668256793,4.8871424291899945,4.0911996175240475,4.86605113341425,4.67706574283435,5.990963654332402,4.337979225599591,4.856862611757876,4.3845435840493785,4.950890092318827,4.494384335852315,5.142665581384461,4.617293524748657,5.673088034059406,4.116420224571113,4.385479346587943,4.588205346559384,5.108146262500438,4.09126182083036,5.35919228274795,4.231082775186458,4.435968190414765,4.504892628032207,4.872112801977738,4.453432348808382,4.710170055929576,5.133492558836669,4.308902747766132,4.322187153455329,4.209633040556968,5.453043201280887,5.612612266472711,4.679662433428276,5.130662530416054,4.683798281536412,4.820684822260843
RE294338,3.820538775643265,4.532287767306097,4.298071157028777,5.434295517320359,4.622913363041425,3.2394683348090814,4.506013570159902,4.424091331616516,3.63201538123259,4.554942930702067,4.555424296773164,4.432429178926362,4.998562721460678,4.960837383530268,4.09316982838869,4.435686413692798,4.347044389749849,4.744534637292158,4.272747976977575,4.459852598257921,3.888062379266852,3.9273658043214383,4.618703767827796,3.205737128029494,4.067749346938662,3.924418743112569,4.314829984929458,4.713760186023971,5.1111766813554995,5.842175956904082,4.819366395853411,4.541055606063663,4.374167742559581,4.325204593720154,3.7772541049139146,4.228899275521705,4.567146401531909,3.8919638483944023,4.943459681740536,4.468136088697098,5.092939768743549,4.425800279974609,4.267338896349306,4.1053558017383445,5.353004474532208,3.9209941062834117,5.167056479948324,0.0,4.822966133218457,5.192516729910041,4.567729371345836,5.261063406781229,4.501918789914219,4.6474363076523355,3.335317814640522,5.223607912219058,4.835314587503765,4.355224183609733,5.124308207137827,4.8016087533909335,4.580760104298599,4.864819779716939,4.8651428686392695,4.208220754640427,4.885147060640599,4.548471553965016,5.215921285486921,4.694124477086853,3.54032861092253,4.303198452328887,5.1861573535186505,4.080795033566152,4.458864763304809,4.783061331534995,4.369914796322115,3.6605823811085303,3.2567327833241113,5.117041053704844,3.865882187484147,4.683215002981973,4.302566905051241,4.495267899341359,4.670356075992814,5.068900128413727,4.453140808151727,5.12099601019227,4.3981666343405,5.0818306465949385,3.7378572758746564,4.142725853051725,5.067266311723484,4.970037788109211,3.3663136921432626,4.828878566295107,4.245366848082622,5.656031463283627,5.235781102119697,4.332345820719213,4.485505337831006,4.343535530640337,4.010011222632145,4.895117581960861,5.045466577007143,4.140281912687533,4.13678866590854,4.301882723928986,4.687488650742628,4.495761040961834,4.860899796616913,5.384029092535399,5.131675751071374,2.791736043430814,5.8640045231289575,3.7624676711562106,4.878843381445122,3.9439528310858645,4.926984995654437,4.694857792361538,4.4348512004971745,4.901212540060261,5.093492494491672,3.373025850316086,4.4333052184863355,5.731551480757914,4.629218634432964,5.2722963159343355,4.535511442347885,5.086635961510661,5.4662158046380895,4.978137786209577,4.471818416893176,4.0263078588134995,4.217431719111282,4.515575522824037,4.410054301259383,4.67876716514308,4.0640145354022685,3.2634091983080293,5.541688050277261,4.8633791400736435,4.479375937980918,4.178967873520822,4.307186002048922,4.493573562507433,4.927384614814016,4.515342619363078,4.563140974944456,4.780187218759235,4.653959823917475,6.005024276871992
KG679473,4.978255364256527,5.021382052379104,5.241304275880266,5.984366763919714,4.729385437757597,4.8516168752030975,5.120980890274628,4.488599108187787,5.044054669443551,4.738977163163492,4.286349521701673,5.1370836799672475,3.9430723169049613,4.473045404281277,4.6282608286124045,5.09339236057539,4.1340092650116045,4.561380016565819,4.427951219717873,5.099286151825154,5.7890446887413445,4.553614057331027,5.082485435800357,4.150702582336249,5.472653569247028,4.655550536231517,4.553030194398272,4.3954121810145725,3.92330001956247,4.319263324670917,4.912963056387728,5.124942017086712,4.1280969543861445,5.151104032779233,4.062480755036387,4.632234642530563,6.047229347297882,4.295328635236914,3.7212921189902652,4.1548384610380085,3.9233935759975282,5.035018767794662,3.983446529589956,4.1409753774045095,4.6297938890298616,4.23615137326446,5.42957357815866,4.822966133218457,0.0,4.362648581670557,4.50019466260595,4.993910363540426,3.7497354209093983,5.3155454522553,5.881974724709853,4.7392120400499715,4.616481249440334,4.965029497733927,4.164572110492459,5.783120189817356,5.276213160667143,5.747390127718929,5.325031366381886,5.007067141267281,3.998699373906151,5.26861780692465,4.291594356523585,4.968990735646018,4.273355225119238,4.01149016562409,3.943897279730518,5.08150122181138,4.6849625216885,5.204745624947084,4.982191255582303,4.646633790460917,5.815373049662168,3.683137756986064,5.426171378242049,4.104512768757453,4.327396394282968,5.284792923032904,3.973489155832553,3.443232529390393,4.204644997028605,4.241312182132058,5.10743778953489,4.746118684407678,4.081716401095332,4.661167230639741,4.031565096988355,4.5983566376524925,5.192304542597122,4.313585779721039,4.888525358837137,5.407330722756626,2.8950101878692838,5.372147913213208,4.311499920646648,4.334341987366805,5.18355883363973,5.17414176285845,6.078658197256618,4.034448595221343,3.81027279908617,5.223462068025292,4.120490419748144,5.378163612147694,4.774549034712605,3.9525097879260365,4.673381706802977,4.278689009963181,4.457461808768941,5.523032714957182,4.915076078075965,4.180161522863992,3.971951429375609,4.630277730618061,4.6432994865857244,4.968149880033982,4.576167293895658,4.705946237049512,4.911263067479058,4.333473058205957,3.7240779027722732,4.282841554148841,3.9419692624427345,5.396684176625059,4.926712010491637,5.698440443438503,4.374847817789327,5.244756534719391,5.070908028954366,3.375187789332004,4.283439141857631,3.6580702467682302,4.223976363264555,5.66719095678797,4.628595724485857,4.343222579698308,4.603621986216656,4.163109197168648,5.385946806895022,4.765753968934071,4.444257193688224,4.611313198693042,3.9078268477760374,4.25893764414671,4.640863601987407,7.011416693214193
QB453383,5.17471841470293,5.300459269642831,5.2275022399722,4.812460151012228,4.086225367177029,5.01424107365384,4.511698522462744,4.369761746406711,5.491547690232406,4.208559739336165,4.9194096355147074,4.997419703384715,5.210187432626155,4.038108870391182,5.119445535208072,3.8134598078771114,4.512147075068377,4.124070671952828,4.462780254668762,4.679911929069098,5.565233670245882,3.813268876121852,4.697161249386404,4.483851813637996,5.002487101968509,4.806821634350076,5.211651129420414,3.9613307827648923,3.9858899490050526,5.067470884432821,4.2417653247766856,4.603681912358678,5.260161208276545,4.660085800750173,4.9186991957362265,3.991333105008201,5.8402648385997065,3.9980832478714525,4.128765619980111,4.244520683716174,4.482538379948398,3.448964163158578,3.966564174683149,5.231246727397322,4.370498148362715,4.637387552132789,4.647273938679507,5.192516729910042,4.362648581670557,0.0,4.558615237683521,4.554914935351778,4.7182914727665,5.23177173609126,5.5714797148099855,5.2731473292341065,4.651211445561088,4.164157937942039,4.66143862526106,5.013983640939127,6.053214934616507,4.932822798563692,4.52085053027254,4.155464932842322,4.692672947217787,4.5226983454179726,4.2651927275130745,4.011881108822909,4.284619539833929,4.824918370568932,4.302352774702975,5.197363698821015,4.743457432381654,4.516312176477428,4.976299680560141,4.494853355194711,5.428986971705694,3.8396416520373124,5.399308502416515,4.8098127690532895,3.8633099852126023,4.541935104655674,5.6180976252531885,3.886419217258521,3.974130738507395,4.927548399924404,5.085452115828695,3.95915976541467,4.669855339395643,4.587658819546778,4.576582565477175,3.7695184146358454,4.8103595887045385,3.8464496694276282,5.149311859389062,5.525651447360524,4.183120711366579,5.52750041420737,3.9061297435509985,4.953617902731849,5.331544352078962,4.399429610908269,5.586036388799941,3.485235829021194,4.0765480901560265,5.336488711956385,4.503830381206133,4.444124070325614,5.329194306814642,3.636651253923999,4.015543603339979,5.058282411180486,4.251236281662167,5.026776083869027,4.514797332413099,4.0285483315086665,3.9895644568543887,4.912684403779655,4.737156555057317,5.13811158807971,4.492215074641161,4.552710622188262,5.191027959686098,4.359262933678987,3.768073056318624,4.694573662055003,3.4681965010256226,4.406949739199633,4.381738906086422,5.355880322362549,4.010812673830237,5.0297285877691555,5.1163098707063925,4.892867846218589,3.7001063918003028,3.9024639472082487,4.814552577857529,5.026309680165284,3.864327330849412,4.318558452129086,5.431297845848856,4.045420103616061,5.194627806736358,4.091979353065562,4.882225831784603,4.983819436480778,4.77291196403175,4.357499661930109,3.0316989199065927,5.892564619387862
